C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data     19/10/2021  re-evaluated data
peakarea
filename	position (mm)	sample surface	validity	E-gain	E-offset	F-slope	F-offset	cps	MSE	Al	Si	P	S	Cl	Ar	K	Ca	Sc	Ti	V	Cr	Mn	Fe	Ni	Cu	Zn	Ga	Ge	As	Se	Br	Rb	Sr	Y	Zr	Rh	In	Sn	Sb	Ba	La	Ce	Pr	Nd	Ta	W	Pb	Bi	Fe a*2	Fe a+b	S1	S2	S3	Mo inc	Mo coh	Dt	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000193.spe	439.56	6.81	1	0.010265	-0.008803	0.010128	0.075074	90718	1.56	214	1519	43	79	23	1078	13512	1520	0	10702	457	781	1811	231351	719	698	1684	654	0	230	147	173	4583	2790	582	992	14	49	29	16	368	58	227	233	256	1134	2359	322	300	726	138	1381	929	2116	84854	21758	0.167	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000194.spe	441.56	6.81	1	0.010265	-0.008803	0.010128	0.075074	89081	1.57	213	1473	24	98	24	1008	13179	1479	0	10763	271	821	1817	231674	724	615	1530	566	112	95	9	0	4495	2796	729	862	34	138	0	6	371	22	243	171	152	1050	2091	391	353	681	195	1563	924	1769	84550	21301	0.164	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000195.spe	443.56	6.79	1	0.010265	-0.008803	0.010128	0.075074	88855	1.57	199	1425	32	52	59	1050	12965	1439	0	11030	269	872	1813	222617	725	567	1501	439	0	114	77	100	4753	2803	499	1209	7	49	119	32	343	92	291	218	151	1103	2119	426	341	658	110	1611	923	1849	84516	21551	0.166	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000196.spe	445.56	6.79	1	0.010265	-0.008803	0.010128	0.075074	87443	1.61	209	1355	32	60	44	1089	12976	1585	13	11308	366	713	1852	210406	753	677	1482	543	79	177	33	0	5092	3056	873	1194	32	170	0	24	361	60	294	246	220	1132	2243	298	337	355	0	1267	1031	2054	84669	21410	0.167	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000197.spe	447.56	6.78	1	0.010265	-0.008803	0.010128	0.075074	86863	1.58	170	1333	0	72	38	1034	12737	1576	0	10886	421	760	1884	205913	757	623	1577	555	0	71	165	168	4676	3124	720	1227	19	143	23	55	412	53	229	227	246	1240	2200	426	267	396	0	1318	907	1785	85384	21920	0.167	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000198.spe	449.56	6.77	1	0.010265	-0.008803	0.010128	0.075074	87073	1.52	213	1439	30	47	33	1046	13001	1518	11	11315	440	806	1923	208075	755	554	1407	477	0	73	162	123	4741	2930	818	1251	31	66	26	60	434	0	231	208	210	1137	2313	355	210	895	0	1150	786	1823	85595	21929	0.166	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000199.spe	451.56	6.77	1	0.010265	-0.008803	0.010128	0.075074	86673	1.62	213	1399	38	54	0	1047	12903	1642	22	11615	425	712	1892	205079	615	550	1543	591	8	0	82	147	4557	3162	1115	1515	41	110	37	0	357	29	340	244	131	1135	2210	453	492	671	0	1229	836	1983	86011	21910	0.167	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000200.spe	453.56	6.77	1	0.010265	-0.008803	0.010128	0.075074	89505	1.58	236	1550	47	59	37	1013	13231	1576	21	11909	409	832	1988	217714	716	736	1581	605	5	41	69	84	4726	3246	838	1344	26	99	41	8	317	75	264	261	198	1053	2211	486	315	613	0	1523	812	1632	86569	22150	0.167	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000201.spe	455.56	6.77	1	0.010265	-0.008803	0.010128	0.075074	88202	1.54	198	1496	24	84	26	1023	12973	1677	11	11684	419	771	1938	209064	837	731	1578	505	0	0	0	23	4577	2742	888	1298	85	106	13	35	445	107	258	183	256	1143	2387	574	331	481	0	1410	859	1790	87121	22184	0.168	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000202.spe	457.56	6.76	1	0.010265	-0.008803	0.010128	0.075074	87341	1.53	259	1412	37	23	36	1039	12954	1529	5	11175	343	801	1870	204390	733	619	1603	618	0	0	0	27	4681	3122	802	1157	17	0	154	28	520	13	169	257	241	1120	2267	625	313	350	0	1396	818	1674	86890	21799	0.168	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000203.spe	459.56	6.76	1	0.010265	-0.008803	0.010128	0.075074	88493	1.56	223	1475	44	68	42	990	13171	1619	0	11416	427	810	1967	211489	729	602	1642	485	88	236	0	0	4600	2932	876	1566	43	12	116	17	457	67	234	220	200	1178	2302	394	388	767	0	1328	802	2062	86401	22226	0.167	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000204.spe	461.56	6.76	1	0.010265	-0.008803	0.010128	0.075074	87913	1.57	204	1472	30	25	6	1046	13158	1605	20	11860	336	825	2010	201549	872	702	1728	608	26	178	97	67	4652	2993	948	1303	0	5	74	19	328	101	300	190	181	1163	2351	469	455	659	146	1378	832	1671	87430	22345	0.169	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000205.spe	463.56	6.75	1	0.010265	-0.008803	0.010128	0.075074	89004	1.57	156	1451	25	63	0	999	13083	1779	7	12189	317	781	2118	205952	760	586	1680	578	29	44	65	0	4678	3323	968	1186	38	81	47	25	389	96	228	250	175	1126	2264	519	277	329	0	1442	808	1704	88629	22274	0.169	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000206.spe	465.56	6.75	1	0.010265	-0.008803	0.010128	0.075074	87946	1.59	193	1460	19	88	18	982	12748	1797	0	11558	447	883	2136	206552	804	658	1688	545	69	77	213	117	4801	2984	776	1257	20	215	0	40	422	72	223	219	201	1144	2364	718	453	455	0	1186	976	2175	86965	22301	0.167	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000207.spe	467.56	6.74	1	0.010265	-0.008803	0.010128	0.075074	88812	1.63	229	1630	77	72	53	993	13648	1709	38	11779	437	864	2056	216216	801	678	1567	624	0	105	0	0	4865	2821	618	1282	16	11	96	0	468	113	239	150	251	1070	2277	340	159	391	0	1439	863	1934	85316	21665	0.167	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000208.spe	469.56	6.74	1	0.010265	-0.008803	0.010128	0.075074	87588	1.61	179	1639	47	61	34	959	13966	1722	19	11809	479	950	2093	205127	797	617	1618	624	33	226	113	88	5054	2883	858	1543	16	85	56	6	435	46	232	175	229	1156	2374	472	455	594	0	1350	865	1963	85755	21463	0.167	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000209.spe	471.56	6.75	1	0.010265	-0.008803	0.010128	0.075074	86970	1.52	212	1629	6	24	20	926	13930	1668	0	11806	430	774	2072	200767	905	636	1838	744	0	43	155	94	4842	3148	1017	1303	14	154	9	25	267	24	354	224	158	1184	2391	585	260	502	0	1204	961	2161	86592	21925	0.167	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000210.spe	473.56	6.74	1	0.010265	-0.008803	0.010128	0.075074	87872	1.55	181	1567	0	53	31	890	13940	1633	0	11583	293	699	2132	205884	726	654	1728	603	0	107	96	178	4779	3037	952	1538	0	65	23	0	196	59	362	236	142	1099	2326	315	343	621	0	1234	831	2145	85932	22012	0.167	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000211.spe	475.56	6.74	1	0.010265	-0.008803	0.010128	0.075074	87972	1.47	192	1456	63	77	73	1002	13620	1622	14	11635	394	752	2148	210827	771	655	1871	433	47	55	44	0	4802	2983	932	1184	43	79	77	14	377	42	314	276	197	1120	2225	466	173	371	0	1223	937	1953	85445	21671	0.167	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000212.spe	477.56	6.73	1	0.010265	-0.008803	0.010128	0.075074	86501	1.48	196	1334	52	46	26	1024	14029	1651	43	11868	436	847	2183	201230	824	636	1742	603	6	176	80	154	5056	3139	839	1399	32	146	0	15	397	56	327	242	141	1005	2416	510	356	577	0	1277	920	1909	84078	22355	0.166	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000213.spe	479.56	6.72	1	0.010265	-0.008803	0.010128	0.075074	85412	1.56	229	1252	39	75	59	984	13525	1498	0	11189	337	833	2062	199098	803	554	1679	487	0	269	0	0	4915	3008	985	1480	51	115	18	7	325	102	297	236	159	1247	2350	238	323	591	18	1277	787	1995	83882	21904	0.166	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000214.spe	481.56	6.72	1	0.010265	-0.008803	0.010128	0.075074	86676	1.48	183	1266	39	37	13	969	13710	1682	0	11385	413	835	2081	198800	755	652	1840	627	76	125	170	195	5013	3220	874	1379	42	80	18	21	444	68	188	205	256	1217	2306	498	326	510	0	1283	909	2014	85271	21612	0.168	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000215.spe	483.56	6.71	1	0.010265	-0.008803	0.010128	0.075074	86724	1.47	198	1401	22	87	54	1013	13501	1761	33	11539	395	897	2113	194037	810	666	1703	620	9	0	81	0	4805	3314	880	1508	12	59	56	35	484	167	228	206	219	1170	2346	614	316	346	0	1089	913	1980	85269	22104	0.168	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000216.spe	485.56	6.71	1	0.010265	-0.008803	0.010128	0.075074	87492	1.55	214	1485	36	97	18	974	13906	1665	7	11718	509	726	2156	198383	886	691	1793	568	0	192	117	22	4567	3235	852	1380	29	0	99	30	306	99	359	233	177	1194	2504	385	413	555	283	1328	905	1690	87341	22594	0.168	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000217.spe	487.56	6.71	1	0.010265	-0.008803	0.010128	0.075074	88148	1.59	218	1443	53	57	27	1006	13215	1779	0	12255	320	787	2097	199461	799	635	1690	522	163	66	122	56	5011	3337	928	1613	23	107	30	23	370	81	429	192	120	1259	2410	547	387	518	0	1259	840	1837	87451	22382	0.169	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000218.spe	489.56	6.70	1	0.010265	-0.008803	0.010128	0.075074	88977	1.55	260	1543	0	22	14	980	13927	1692	0	12696	440	817	2152	200134	746	651	1597	627	50	0	46	0	4951	3215	697	1536	16	27	63	0	524	9	257	199	192	1183	2407	572	324	658	16	1214	850	1869	87859	22429	0.170	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000219.spe	491.56	6.69	1	0.010265	-0.008803	0.010128	0.075074	91668	1.56	164	1455	45	44	18	1019	13390	1846	0	12757	428	880	2191	207298	799	680	1597	568	136	228	239	33	5011	3312	988	1507	33	70	36	23	416	13	286	265	238	1109	2333	367	364	711	0	1647	914	1381	91522	22868	0.174	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000220.spe	493.56	6.68	1	0.010265	-0.008803	0.010128	0.075074	98379	1.62	200	1658	67	77	0	1032	14498	1981	0	13338	391	839	2256	217890	902	887	1842	605	0	0	26	158	5460	3859	948	1187	48	17	55	6	720	65	383	291	137	1243	2412	709	445	907	0	1690	943	1652	100827	24665	0.181	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000221.spe	495.56	6.67	1	0.010265	-0.008803	0.010128	0.075074	80326	1.65	146	931	24	33	28	1327	8176	1106	0	7426	160	476	1206	226220	560	528	924	360	0	0	18	38	3898	2322	629	956	0	49	45	0	330	63	190	199	115	612	1394	2560	106	517	0	1287	910	2355	78287	20380	0.161	
